"id","click_type","creation_date"
458,BUCKET,2023-02-10 13:41:15.029
498,BUCKET,2023-02-10 13:41:15.438
540,BUCKET,2023-02-10 13:41:15.911
576,BUCKET,2023-02-10 13:41:16.331
619,BUCKET,2023-02-10 13:41:16.749
658,BUCKET,2023-02-10 13:41:17.195
696,BUCKET,2023-02-10 13:41:17.574
740,BUCKET,2023-02-10 13:41:18.081
775,BUCKET,2023-02-10 13:41:18.443
813,BUCKET,2023-02-10 13:41:18.858
857,BUCKET,2023-02-10 13:41:19.276
902,BUCKET,2023-02-10 13:41:19.741
943,BUCKET,2023-02-10 13:41:20.202
984,BUCKET,2023-02-10 13:41:20.600
1019,BUCKET,2023-02-10 13:41:46.460
1012,BUCKET,2023-02-10 13:41:46.401
1063,BUCKET,2023-02-10 13:41:46.944
1106,BUCKET,2023-02-10 13:41:47.361
1151,BUCKET,2023-02-10 13:41:47.850
1192,BUCKET,2023-02-10 13:41:48.250
1235,BUCKET,2023-02-10 13:41:48.743
1278,BUCKET,2023-02-10 13:41:49.133
1322,BUCKET,2023-02-10 13:41:49.605
1364,BUCKET,2023-02-10 13:41:50.093
1407,BUCKET,2023-02-10 13:41:50.480
1452,BUCKET,2023-02-10 13:41:50.936
1495,BUCKET,2023-02-10 13:41:51.425
1531,BUCKET,2023-02-10 13:41:51.815
1579,BUCKET,2023-02-10 13:41:52.302
1623,BUCKET,2023-02-10 13:41:52.775
1665,BUCKET,2023-02-10 13:41:53.198
1709,BUCKET,2023-02-10 13:41:53.652
1753,BUCKET,2023-02-10 13:41:54.164
1797,BUCKET,2023-02-10 13:41:54.526
1839,BUCKET,2023-02-10 13:41:54.993
1880,BUCKET,2023-02-10 13:41:55.462
1925,BUCKET,2023-02-10 13:41:55.898
1968,BUCKET,2023-02-10 13:41:56.355
2009,HOME,2023-02-10 13:42:01.295
2053,HOME,2023-02-10 13:42:01.717
2096,HOME,2023-02-10 13:42:02.075
2143,HOME,2023-02-10 13:42:02.675
2187,HOME,2023-02-10 13:42:03.100
2229,HOME,2023-02-10 13:42:03.533
2271,HOME,2023-02-10 13:42:03.921
2309,HOME,2023-02-10 13:42:04.357
2356,HOME,2023-02-10 13:42:04.851
2400,HOME,2023-02-10 13:42:05.308
2440,HOME,2023-02-10 13:42:05.743
2481,HOME,2023-02-10 13:42:06.177
2527,HOME,2023-02-10 13:42:06.665
2572,HOME,2023-02-10 13:42:07.100
2621,HOME,2023-02-10 13:42:07.607
2658,HOME,2023-02-10 13:42:08.011
2705,HOME,2023-02-10 13:42:08.516
2748,HOME,2023-02-10 13:42:08.956
2791,HOME,2023-02-10 13:42:09.409
2834,HOME,2023-02-10 13:42:09.833
2878,HOME,2023-02-10 13:42:10.245
2922,HOME,2023-02-10 13:42:10.701
2963,HOME,2023-02-10 13:42:11.198
179,BUCKET,2023-02-10 13:41:12.113
219,BUCKET,2023-02-10 13:41:12.558
260,BUCKET,2023-02-10 13:41:12.982
299,BUCKET,2023-02-10 13:41:13.415
340,BUCKET,2023-02-10 13:41:13.851
377,BUCKET,2023-02-10 13:41:14.205
419,BUCKET,2023-02-10 13:41:14.641
460,BUCKET,2023-02-10 13:41:15.059
499,BUCKET,2023-02-10 13:41:15.453
538,BUCKET,2023-02-10 13:41:15.915
579,BUCKET,2023-02-10 13:41:16.327
620,BUCKET,2023-02-10 13:41:16.746
660,BUCKET,2023-02-10 13:41:17.244
700,BUCKET,2023-02-10 13:41:17.596
741,BUCKET,2023-02-10 13:41:18.089
774,BUCKET,2023-02-10 13:41:18.436
818,BUCKET,2023-02-10 13:41:18.862
860,BUCKET,2023-02-10 13:41:19.307
859,BUCKET,2023-02-10 13:41:19.329
903,BUCKET,2023-02-10 13:41:19.768
944,BUCKET,2023-02-10 13:41:20.187
978,BUCKET,2023-02-10 13:41:20.575
1020,BUCKET,2023-02-10 13:41:46.421
1021,BUCKET,2023-02-10 13:41:46.420
1064,BUCKET,2023-02-10 13:41:46.948
1104,BUCKET,2023-02-10 13:41:47.358
1152,BUCKET,2023-02-10 13:41:47.863
1193,BUCKET,2023-02-10 13:41:48.269
1236,BUCKET,2023-02-10 13:41:48.705
1279,BUCKET,2023-02-10 13:41:49.127
1318,BUCKET,2023-02-10 13:41:49.611
1365,BUCKET,2023-02-10 13:41:50.094
1408,BUCKET,2023-02-10 13:41:50.489
1450,BUCKET,2023-02-10 13:41:50.984
1488,BUCKET,2023-02-10 13:41:51.370
1537,BUCKET,2023-02-10 13:41:51.858
1580,BUCKET,2023-02-10 13:41:52.306
1625,BUCKET,2023-02-10 13:41:52.785
1666,BUCKET,2023-02-10 13:41:53.173
1710,BUCKET,2023-02-10 13:41:53.637
1755,BUCKET,2023-02-10 13:41:54.114
1795,BUCKET,2023-02-10 13:41:54.557
1841,BUCKET,2023-02-10 13:41:54.983
1884,BUCKET,2023-02-10 13:41:55.439
1920,BUCKET,2023-02-10 13:41:55.864
1969,BUCKET,2023-02-10 13:41:56.356
2012,HOME,2023-02-10 13:42:01.276
2054,HOME,2023-02-10 13:42:01.684
2097,HOME,2023-02-10 13:42:02.132
2144,HOME,2023-02-10 13:42:02.640
2188,HOME,2023-02-10 13:42:03.049
2230,HOME,2023-02-10 13:42:03.543
2272,HOME,2023-02-10 13:42:03.979
2315,HOME,2023-02-10 13:42:04.427
2357,HOME,2023-02-10 13:42:04.861
2402,HOME,2023-02-10 13:42:05.334
2444,HOME,2023-02-10 13:42:05.759
2487,HOME,2023-02-10 13:42:06.227
2528,HOME,2023-02-10 13:42:06.665
2578,HOME,2023-02-10 13:42:07.140
2622,HOME,2023-02-10 13:42:07.595
2663,HOME,2023-02-10 13:42:08.028
2706,HOME,2023-02-10 13:42:08.478
2749,HOME,2023-02-10 13:42:08.966
2792,HOME,2023-02-10 13:42:09.417
2835,HOME,2023-02-10 13:42:09.865
2876,HOME,2023-02-10 13:42:10.280
2919,HOME,2023-02-10 13:42:10.713
2964,HOME,2023-02-10 13:42:11.193
180,BUCKET,2023-02-10 13:41:12.022
220,BUCKET,2023-02-10 13:41:12.585
261,BUCKET,2023-02-10 13:41:12.970
300,BUCKET,2023-02-10 13:41:13.424
341,BUCKET,2023-02-10 13:41:13.853
380,BUCKET,2023-02-10 13:41:14.257
420,BUCKET,2023-02-10 13:41:14.632
461,BUCKET,2023-02-10 13:41:15.076
500,BUCKET,2023-02-10 13:41:15.509
537,BUCKET,2023-02-10 13:41:15.913
580,BUCKET,2023-02-10 13:41:16.346
618,BUCKET,2023-02-10 13:41:16.756
659,BUCKET,2023-02-10 13:41:17.180
701,BUCKET,2023-02-10 13:41:17.612
738,BUCKET,2023-02-10 13:41:18.049
781,BUCKET,2023-02-10 13:41:18.509
820,BUCKET,2023-02-10 13:41:18.912
862,BUCKET,2023-02-10 13:41:19.355
861,BUCKET,2023-02-10 13:41:19.365
904,BUCKET,2023-02-10 13:41:19.810
945,BUCKET,2023-02-10 13:41:20.241
985,BUCKET,2023-02-10 13:41:20.601
1022,BUCKET,2023-02-10 13:41:46.511
1065,BUCKET,2023-02-10 13:41:46.948
1108,BUCKET,2023-02-10 13:41:47.395
1153,BUCKET,2023-02-10 13:41:47.866
1195,BUCKET,2023-02-10 13:41:48.258
1237,BUCKET,2023-02-10 13:41:48.753
1280,BUCKET,2023-02-10 13:41:49.215
1323,BUCKET,2023-02-10 13:41:49.672
1366,BUCKET,2023-02-10 13:41:50.095
1410,BUCKET,2023-02-10 13:41:50.535
1453,BUCKET,2023-02-10 13:41:51.011
1496,BUCKET,2023-02-10 13:41:51.427
1539,BUCKET,2023-02-10 13:41:51.861
1581,BUCKET,2023-02-10 13:41:52.277
1626,BUCKET,2023-02-10 13:41:52.767
1667,BUCKET,2023-02-10 13:41:53.242
1706,BUCKET,2023-02-10 13:41:53.604
1756,BUCKET,2023-02-10 13:41:54.135
1793,BUCKET,2023-02-10 13:41:54.528
1840,BUCKET,2023-02-10 13:41:55.002
1883,BUCKET,2023-02-10 13:41:55.464
1926,BUCKET,2023-02-10 13:41:55.923
1970,BUCKET,2023-02-10 13:41:56.354
2014,HOME,2023-02-10 13:42:01.274
2055,HOME,2023-02-10 13:42:01.687
2098,HOME,2023-02-10 13:42:02.164
2141,HOME,2023-02-10 13:42:02.643
2178,HOME,2023-02-10 13:42:03.014
2231,HOME,2023-02-10 13:42:03.505
2274,HOME,2023-02-10 13:42:03.959
2316,HOME,2023-02-10 13:42:04.432
2358,HOME,2023-02-10 13:42:04.864
2403,HOME,2023-02-10 13:42:05.348
2445,HOME,2023-02-10 13:42:05.827
2488,HOME,2023-02-10 13:42:06.228
2531,HOME,2023-02-10 13:42:06.684
2579,HOME,2023-02-10 13:42:07.110
2614,HOME,2023-02-10 13:42:07.548
2664,HOME,2023-02-10 13:42:08.068
2707,HOME,2023-02-10 13:42:08.522
2750,HOME,2023-02-10 13:42:08.963
2793,HOME,2023-02-10 13:42:09.413
2836,HOME,2023-02-10 13:42:09.855
2879,HOME,2023-02-10 13:42:10.276
2923,HOME,2023-02-10 13:42:10.791
2965,HOME,2023-02-10 13:42:11.214
181,BUCKET,2023-02-10 13:41:12.116
221,BUCKET,2023-02-10 13:41:12.545
262,BUCKET,2023-02-10 13:41:12.988
301,BUCKET,2023-02-10 13:41:13.409
342,BUCKET,2023-02-10 13:41:13.856
381,BUCKET,2023-02-10 13:41:14.247
421,BUCKET,2023-02-10 13:41:14.641
462,BUCKET,2023-02-10 13:41:15.033
501,BUCKET,2023-02-10 13:41:15.499
541,BUCKET,2023-02-10 13:41:15.933
581,BUCKET,2023-02-10 13:41:16.348
621,BUCKET,2023-02-10 13:41:16.794
661,BUCKET,2023-02-10 13:41:17.252
702,BUCKET,2023-02-10 13:41:17.651
739,BUCKET,2023-02-10 13:41:18.075
782,BUCKET,2023-02-10 13:41:18.533
824,BUCKET,2023-02-10 13:41:18.918
863,BUCKET,2023-02-10 13:41:19.369
866,BUCKET,2023-02-10 13:41:19.418
905,BUCKET,2023-02-10 13:41:19.793
942,BUCKET,2023-02-10 13:41:20.185
980,BUCKET,2023-02-10 13:41:20.591
1023,BUCKET,2023-02-10 13:41:46.487
1067,BUCKET,2023-02-10 13:41:46.948
1109,BUCKET,2023-02-10 13:41:47.398
1154,BUCKET,2023-02-10 13:41:47.850
1194,BUCKET,2023-02-10 13:41:48.276
1238,BUCKET,2023-02-10 13:41:48.755
1281,BUCKET,2023-02-10 13:41:49.200
1324,BUCKET,2023-02-10 13:41:49.675
1367,BUCKET,2023-02-10 13:41:50.087
1411,BUCKET,2023-02-10 13:41:50.570
1451,BUCKET,2023-02-10 13:41:50.937
1497,BUCKET,2023-02-10 13:41:51.408
1540,BUCKET,2023-02-10 13:41:51.877
1582,BUCKET,2023-02-10 13:41:52.299
1620,BUCKET,2023-02-10 13:41:52.748
1668,BUCKET,2023-02-10 13:41:53.187
1711,BUCKET,2023-02-10 13:41:53.685
1752,BUCKET,2023-02-10 13:41:54.144
1798,BUCKET,2023-02-10 13:41:54.625
1843,BUCKET,2023-02-10 13:41:55.056
1885,BUCKET,2023-02-10 13:41:55.534
1929,BUCKET,2023-02-10 13:41:55.903
1966,BUCKET,2023-02-10 13:41:56.361
2013,HOME,2023-02-10 13:42:01.275
2056,HOME,2023-02-10 13:42:01.702
2099,HOME,2023-02-10 13:42:02.149
2147,HOME,2023-02-10 13:42:02.696
2189,HOME,2023-02-10 13:42:03.063
2225,HOME,2023-02-10 13:42:03.501
2275,HOME,2023-02-10 13:42:04.033
2317,HOME,2023-02-10 13:42:04.397
2359,HOME,2023-02-10 13:42:04.872
2404,HOME,2023-02-10 13:42:05.354
2446,HOME,2023-02-10 13:42:05.779
2489,HOME,2023-02-10 13:42:06.216
2532,HOME,2023-02-10 13:42:06.687
2569,HOME,2023-02-10 13:42:07.036
2620,HOME,2023-02-10 13:42:07.546
2665,HOME,2023-02-10 13:42:08.067
2708,HOME,2023-02-10 13:42:08.477
2751,HOME,2023-02-10 13:42:08.995
2794,HOME,2023-02-10 13:42:09.401
2838,HOME,2023-02-10 13:42:09.850
2881,HOME,2023-02-10 13:42:10.310
2920,HOME,2023-02-10 13:42:10.750
2966,HOME,2023-02-10 13:42:11.201
182,BUCKET,2023-02-10 13:41:12.044
222,BUCKET,2023-02-10 13:41:12.595
263,BUCKET,2023-02-10 13:41:12.953
302,BUCKET,2023-02-10 13:41:13.422
343,BUCKET,2023-02-10 13:41:13.881
382,BUCKET,2023-02-10 13:41:14.272
423,BUCKET,2023-02-10 13:41:14.648
463,BUCKET,2023-02-10 13:41:15.091
502,BUCKET,2023-02-10 13:41:15.490
542,BUCKET,2023-02-10 13:41:16.000
582,BUCKET,2023-02-10 13:41:16.348
622,BUCKET,2023-02-10 13:41:16.820
662,BUCKET,2023-02-10 13:41:17.188
695,BUCKET,2023-02-10 13:41:17.599
742,BUCKET,2023-02-10 13:41:18.072
783,BUCKET,2023-02-10 13:41:18.479
821,BUCKET,2023-02-10 13:41:18.951
864,BUCKET,2023-02-10 13:41:19.334
865,BUCKET,2023-02-10 13:41:19.391
907,BUCKET,2023-02-10 13:41:19.878
946,BUCKET,2023-02-10 13:41:20.253
986,BUCKET,2023-02-10 13:41:20.617
1024,BUCKET,2023-02-10 13:41:46.507
1072,BUCKET,2023-02-10 13:41:46.996
1110,BUCKET,2023-02-10 13:41:47.407
1155,BUCKET,2023-02-10 13:41:47.880
1196,BUCKET,2023-02-10 13:41:48.348
1239,BUCKET,2023-02-10 13:41:48.754
1283,BUCKET,2023-02-10 13:41:49.240
1326,BUCKET,2023-02-10 13:41:49.680
1368,BUCKET,2023-02-10 13:41:50.036
1409,BUCKET,2023-02-10 13:41:50.534
1456,BUCKET,2023-02-10 13:41:50.999
1498,BUCKET,2023-02-10 13:41:51.410
1541,BUCKET,2023-02-10 13:41:51.877
1583,BUCKET,2023-02-10 13:41:52.383
1627,BUCKET,2023-02-10 13:41:52.766
1670,BUCKET,2023-02-10 13:41:53.202
1712,BUCKET,2023-02-10 13:41:53.688
1754,BUCKET,2023-02-10 13:41:54.091
1799,BUCKET,2023-02-10 13:41:54.628
1842,BUCKET,2023-02-10 13:41:55.014
1886,BUCKET,2023-02-10 13:41:55.493
1928,BUCKET,2023-02-10 13:41:55.908
1971,BUCKET,2023-02-10 13:41:56.367
2016,HOME,2023-02-10 13:42:01.280
2057,HOME,2023-02-10 13:42:01.712
2100,HOME,2023-02-10 13:42:02.170
2148,HOME,2023-02-10 13:42:02.663
2191,HOME,2023-02-10 13:42:03.072
2232,HOME,2023-02-10 13:42:03.530
2276,HOME,2023-02-10 13:42:04.041
2318,HOME,2023-02-10 13:42:04.466
2361,HOME,2023-02-10 13:42:04.918
2405,HOME,2023-02-10 13:42:05.369
2447,HOME,2023-02-10 13:42:05.779
2493,HOME,2023-02-10 13:42:06.248
2533,HOME,2023-02-10 13:42:06.731
2575,HOME,2023-02-10 13:42:07.120
2619,HOME,2023-02-10 13:42:07.594
2666,HOME,2023-02-10 13:42:08.059
2709,HOME,2023-02-10 13:42:08.512
2752,HOME,2023-02-10 13:42:08.996
2795,HOME,2023-02-10 13:42:09.410
2837,HOME,2023-02-10 13:42:09.868
2882,HOME,2023-02-10 13:42:10.368
2925,HOME,2023-02-10 13:42:10.806
2967,HOME,2023-02-10 13:42:11.198
183,BUCKET,2023-02-10 13:41:12.016
223,BUCKET,2023-02-10 13:41:12.546
265,BUCKET,2023-02-10 13:41:13.011
303,BUCKET,2023-02-10 13:41:13.453
339,BUCKET,2023-02-10 13:41:13.851
383,BUCKET,2023-02-10 13:41:14.271
422,BUCKET,2023-02-10 13:41:14.639
459,BUCKET,2023-02-10 13:41:15.094
503,BUCKET,2023-02-10 13:41:15.501
543,BUCKET,2023-02-10 13:41:15.962
583,BUCKET,2023-02-10 13:41:16.374
623,BUCKET,2023-02-10 13:41:16.866
664,BUCKET,2023-02-10 13:41:17.278
704,BUCKET,2023-02-10 13:41:17.684
743,BUCKET,2023-02-10 13:41:18.048
780,BUCKET,2023-02-10 13:41:18.471
822,BUCKET,2023-02-10 13:41:18.957
869,BUCKET,2023-02-10 13:41:19.460
908,BUCKET,2023-02-10 13:41:19.848
947,BUCKET,2023-02-10 13:41:20.202
987,BUCKET,2023-02-10 13:41:20.626
1026,BUCKET,2023-02-10 13:41:46.543
1066,BUCKET,2023-02-10 13:41:46.957
1111,BUCKET,2023-02-10 13:41:47.435
1156,BUCKET,2023-02-10 13:41:47.890
1197,BUCKET,2023-02-10 13:41:48.356
1240,BUCKET,2023-02-10 13:41:48.791
1284,BUCKET,2023-02-10 13:41:49.243
1327,BUCKET,2023-02-10 13:41:49.675
1370,BUCKET,2023-02-10 13:41:50.089
1412,BUCKET,2023-02-10 13:41:50.539
1457,BUCKET,2023-02-10 13:41:51.001
1493,BUCKET,2023-02-10 13:41:51.402
1542,BUCKET,2023-02-10 13:41:51.879
1584,BUCKET,2023-02-10 13:41:52.384
1628,BUCKET,2023-02-10 13:41:52.840
1669,BUCKET,2023-02-10 13:41:53.216
1713,BUCKET,2023-02-10 13:41:53.676
1758,BUCKET,2023-02-10 13:41:54.177
1800,BUCKET,2023-02-10 13:41:54.619
1844,BUCKET,2023-02-10 13:41:55.010
1887,BUCKET,2023-02-10 13:41:55.439
1931,BUCKET,2023-02-10 13:41:55.922
1972,BUCKET,2023-02-10 13:41:56.427
2010,HOME,2023-02-10 13:42:01.295
2058,HOME,2023-02-10 13:42:01.677
2101,HOME,2023-02-10 13:42:02.216
2150,HOME,2023-02-10 13:42:02.700
2190,HOME,2023-02-10 13:42:03.066
2233,HOME,2023-02-10 13:42:03.550
2277,HOME,2023-02-10 13:42:04.035
2319,HOME,2023-02-10 13:42:04.409
2362,HOME,2023-02-10 13:42:04.956
2407,HOME,2023-02-10 13:42:05.387
2448,HOME,2023-02-10 13:42:05.830
2494,HOME,2023-02-10 13:42:06.287
2534,HOME,2023-02-10 13:42:06.688
2580,HOME,2023-02-10 13:42:07.174
2623,HOME,2023-02-10 13:42:07.604
2667,HOME,2023-02-10 13:42:08.111
2710,HOME,2023-02-10 13:42:08.573
2753,HOME,2023-02-10 13:42:09.021
2796,HOME,2023-02-10 13:42:09.423
2840,HOME,2023-02-10 13:42:09.878
2883,HOME,2023-02-10 13:42:10.354
2924,HOME,2023-02-10 13:42:10.736
2968,HOME,2023-02-10 13:42:11.250
184,BUCKET,2023-02-10 13:41:12.172
225,BUCKET,2023-02-10 13:41:12.514
264,BUCKET,2023-02-10 13:41:12.965
304,BUCKET,2023-02-10 13:41:13.404
344,BUCKET,2023-02-10 13:41:13.886
388,BUCKET,2023-02-10 13:41:14.265
425,BUCKET,2023-02-10 13:41:14.642
464,BUCKET,2023-02-10 13:41:15.118
504,BUCKET,2023-02-10 13:41:15.576
544,BUCKET,2023-02-10 13:41:16.037
584,BUCKET,2023-02-10 13:41:16.385
626,BUCKET,2023-02-10 13:41:16.891
665,BUCKET,2023-02-10 13:41:17.289
705,BUCKET,2023-02-10 13:41:17.669
745,BUCKET,2023-02-10 13:41:18.056
784,BUCKET,2023-02-10 13:41:18.471
823,BUCKET,2023-02-10 13:41:18.927
868,BUCKET,2023-02-10 13:41:19.401
910,BUCKET,2023-02-10 13:41:19.880
949,BUCKET,2023-02-10 13:41:20.272
988,BUCKET,2023-02-10 13:41:20.627
1025,BUCKET,2023-02-10 13:41:46.486
1069,BUCKET,2023-02-10 13:41:46.936
1112,BUCKET,2023-02-10 13:41:47.465
1157,BUCKET,2023-02-10 13:41:47.889
1199,BUCKET,2023-02-10 13:41:48.361
1241,BUCKET,2023-02-10 13:41:48.787
1282,BUCKET,2023-02-10 13:41:49.201
1329,BUCKET,2023-02-10 13:41:49.681
1371,BUCKET,2023-02-10 13:41:50.091
1413,BUCKET,2023-02-10 13:41:50.604
1458,BUCKET,2023-02-10 13:41:50.973
1499,BUCKET,2023-02-10 13:41:51.427
1538,BUCKET,2023-02-10 13:41:51.864
1585,BUCKET,2023-02-10 13:41:52.386
1629,BUCKET,2023-02-10 13:41:52.824
1671,BUCKET,2023-02-10 13:41:53.241
1714,BUCKET,2023-02-10 13:41:53.693
1759,BUCKET,2023-02-10 13:41:54.179
1801,BUCKET,2023-02-10 13:41:54.627
1845,BUCKET,2023-02-10 13:41:55.058
1888,BUCKET,2023-02-10 13:41:55.489
1930,BUCKET,2023-02-10 13:41:55.906
1973,BUCKET,2023-02-10 13:41:56.423
2019,HOME,2023-02-10 13:42:01.339
2059,HOME,2023-02-10 13:42:01.738
2102,HOME,2023-02-10 13:42:02.177
2145,HOME,2023-02-10 13:42:02.640
2184,HOME,2023-02-10 13:42:03.081
2234,HOME,2023-02-10 13:42:03.543
2273,HOME,2023-02-10 13:42:03.951
2321,HOME,2023-02-10 13:42:04.463
2364,HOME,2023-02-10 13:42:04.959
2401,HOME,2023-02-10 13:42:05.357
2449,HOME,2023-02-10 13:42:05.823
2491,HOME,2023-02-10 13:42:06.210
2536,HOME,2023-02-10 13:42:06.681
2581,HOME,2023-02-10 13:42:07.169
2626,HOME,2023-02-10 13:42:07.672
2669,HOME,2023-02-10 13:42:08.110
2711,HOME,2023-02-10 13:42:08.578
2754,HOME,2023-02-10 13:42:09.004
2797,HOME,2023-02-10 13:42:09.480
2839,HOME,2023-02-10 13:42:09.879
2884,HOME,2023-02-10 13:42:10.348
2926,HOME,2023-02-10 13:42:10.787
2969,HOME,2023-02-10 13:42:11.277
185,BUCKET,2023-02-10 13:41:12.144
226,BUCKET,2023-02-10 13:41:12.597
259,BUCKET,2023-02-10 13:41:12.973
305,BUCKET,2023-02-10 13:41:13.452
345,BUCKET,2023-02-10 13:41:13.850
386,BUCKET,2023-02-10 13:41:14.266
424,BUCKET,2023-02-10 13:41:14.687
465,BUCKET,2023-02-10 13:41:15.119
505,BUCKET,2023-02-10 13:41:15.560
546,BUCKET,2023-02-10 13:41:16.029
585,BUCKET,2023-02-10 13:41:16.449
627,BUCKET,2023-02-10 13:41:16.871
667,BUCKET,2023-02-10 13:41:17.273
706,BUCKET,2023-02-10 13:41:17.661
744,BUCKET,2023-02-10 13:41:18.066
785,BUCKET,2023-02-10 13:41:18.518
825,BUCKET,2023-02-10 13:41:18.964
870,BUCKET,2023-02-10 13:41:19.466
911,BUCKET,2023-02-10 13:41:19.864
951,BUCKET,2023-02-10 13:41:20.253
992,BUCKET,2023-02-10 13:41:20.651
1027,BUCKET,2023-02-10 13:41:46.552
1071,BUCKET,2023-02-10 13:41:46.938
1113,BUCKET,2023-02-10 13:41:47.465
1149,BUCKET,2023-02-10 13:41:47.868
1198,BUCKET,2023-02-10 13:41:48.360
1242,BUCKET,2023-02-10 13:41:48.782
1285,BUCKET,2023-02-10 13:41:49.227
1330,BUCKET,2023-02-10 13:41:49.666
1369,BUCKET,2023-02-10 13:41:50.144
1414,BUCKET,2023-02-10 13:41:50.564
1459,BUCKET,2023-02-10 13:41:50.964
1500,BUCKET,2023-02-10 13:41:51.465
1543,BUCKET,2023-02-10 13:41:51.917
1587,BUCKET,2023-02-10 13:41:52.339
1624,BUCKET,2023-02-10 13:41:52.785
1673,BUCKET,2023-02-10 13:41:53.264
1715,BUCKET,2023-02-10 13:41:53.737
1757,BUCKET,2023-02-10 13:41:54.162
1802,BUCKET,2023-02-10 13:41:54.597
1846,BUCKET,2023-02-10 13:41:55.018
1889,BUCKET,2023-02-10 13:41:55.458
1927,BUCKET,2023-02-10 13:41:55.923
1974,BUCKET,2023-02-10 13:41:56.403
2020,HOME,2023-02-10 13:42:01.365
2060,HOME,2023-02-10 13:42:01.743
2103,HOME,2023-02-10 13:42:02.237
2151,HOME,2023-02-10 13:42:02.658
2192,HOME,2023-02-10 13:42:03.140
2235,HOME,2023-02-10 13:42:03.581
2278,HOME,2023-02-10 13:42:04.010
2322,HOME,2023-02-10 13:42:04.545
2365,HOME,2023-02-10 13:42:04.983
2408,HOME,2023-02-10 13:42:05.360
2450,HOME,2023-02-10 13:42:05.850
2492,HOME,2023-02-10 13:42:06.242
2535,HOME,2023-02-10 13:42:06.687
2582,HOME,2023-02-10 13:42:07.205
2625,HOME,2023-02-10 13:42:07.686
2671,HOME,2023-02-10 13:42:08.177
2712,HOME,2023-02-10 13:42:08.633
2756,HOME,2023-02-10 13:42:09.000
2798,HOME,2023-02-10 13:42:09.475
2841,HOME,2023-02-10 13:42:09.878
2885,HOME,2023-02-10 13:42:10.335
2927,HOME,2023-02-10 13:42:10.789
2971,HOME,2023-02-10 13:42:11.284
186,BUCKET,2023-02-10 13:41:12.161
227,BUCKET,2023-02-10 13:41:12.591
266,BUCKET,2023-02-10 13:41:13.035
306,BUCKET,2023-02-10 13:41:13.418
346,BUCKET,2023-02-10 13:41:13.889
387,BUCKET,2023-02-10 13:41:14.272
426,BUCKET,2023-02-10 13:41:14.696
466,BUCKET,2023-02-10 13:41:15.110
506,BUCKET,2023-02-10 13:41:15.568
545,BUCKET,2023-02-10 13:41:16.037
586,BUCKET,2023-02-10 13:41:16.426
628,BUCKET,2023-02-10 13:41:16.871
668,BUCKET,2023-02-10 13:41:17.288
703,BUCKET,2023-02-10 13:41:17.661
746,BUCKET,2023-02-10 13:41:18.086
786,BUCKET,2023-02-10 13:41:18.558
826,BUCKET,2023-02-10 13:41:18.993
867,BUCKET,2023-02-10 13:41:19.426
912,BUCKET,2023-02-10 13:41:19.860
948,BUCKET,2023-02-10 13:41:20.255
993,BUCKET,2023-02-10 13:41:20.649
1028,BUCKET,2023-02-10 13:41:46.504
1068,BUCKET,2023-02-10 13:41:46.978
1114,BUCKET,2023-02-10 13:41:47.436
1148,BUCKET,2023-02-10 13:41:47.866
1202,BUCKET,2023-02-10 13:41:48.396
1243,BUCKET,2023-02-10 13:41:48.808
1286,BUCKET,2023-02-10 13:41:49.244
1325,BUCKET,2023-02-10 13:41:49.675
1372,BUCKET,2023-02-10 13:41:50.163
1415,BUCKET,2023-02-10 13:41:50.575
1460,BUCKET,2023-02-10 13:41:51.066
1501,BUCKET,2023-02-10 13:41:51.487
1544,BUCKET,2023-02-10 13:41:51.943
1586,BUCKET,2023-02-10 13:41:52.388
1631,BUCKET,2023-02-10 13:41:52.782
1672,BUCKET,2023-02-10 13:41:53.241
1716,BUCKET,2023-02-10 13:41:53.699
1760,BUCKET,2023-02-10 13:41:54.173
1803,BUCKET,2023-02-10 13:41:54.626
1847,BUCKET,2023-02-10 13:41:54.988
1882,BUCKET,2023-02-10 13:41:55.491
1932,BUCKET,2023-02-10 13:41:55.929
1975,BUCKET,2023-02-10 13:41:56.435
2011,HOME,2023-02-10 13:42:01.274
2061,HOME,2023-02-10 13:42:01.803
2104,HOME,2023-02-10 13:42:02.207
2152,HOME,2023-02-10 13:42:02.607
2193,HOME,2023-02-10 13:42:03.093
2236,HOME,2023-02-10 13:42:03.590
2279,HOME,2023-02-10 13:42:04.031
2320,HOME,2023-02-10 13:42:04.483
2366,HOME,2023-02-10 13:42:04.915
2406,HOME,2023-02-10 13:42:05.374
2451,HOME,2023-02-10 13:42:05.809
2490,HOME,2023-02-10 13:42:06.245
2538,HOME,2023-02-10 13:42:06.751
2583,HOME,2023-02-10 13:42:07.177
2624,HOME,2023-02-10 13:42:07.688
2672,HOME,2023-02-10 13:42:08.165
2713,HOME,2023-02-10 13:42:08.620
2755,HOME,2023-02-10 13:42:09.006
2799,HOME,2023-02-10 13:42:09.473
2842,HOME,2023-02-10 13:42:09.951
2886,HOME,2023-02-10 13:42:10.349
2929,HOME,2023-02-10 13:42:10.862
2970,HOME,2023-02-10 13:42:11.228
187,BUCKET,2023-02-10 13:41:12.138
224,BUCKET,2023-02-10 13:41:12.523
267,BUCKET,2023-02-10 13:41:12.986
307,BUCKET,2023-02-10 13:41:13.421
347,BUCKET,2023-02-10 13:41:13.853
389,BUCKET,2023-02-10 13:41:14.325
